Wall time,Step,Value
1709612076.8075142,25233,0.0
1709614075.6511831,32136,0.0
1709620218.8877492,50936,0.0
1709622323.910503,56776,0.0
1709626441.717244,68590,0.0
1709628493.4765692,73073,0.0
1709630180.6644852,78289,0.0
1709634194.555746,96423,0.0
1709634302.785963,100327,0.0
1709634396.957098,105724,0.0
1709634730.54445,124934,0.009999999776482582
1709635429.456248,164977,0.0
1709635501.5046241,169116,0.0
1709635676.604104,179163,0.0
1709635936.8245041,194637,0.0
1709636157.162049,205500,0.0
1709636302.2988641,213822,0.0
1709636403.3027892,219621,0.009999999776482582
1709636505.777535,225492,0.0
1709636607.4987562,231329,0.0
1709636655.657834,234083,0.0
1709636780.055697,241039,0.0
1709636815.270726,242943,0.0
1709636859.459011,245462,0.0
1709636927.7845361,249397,0.0
1709636969.375505,251783,0.0
1709637127.858609,260785,0.0
1709637161.236947,262609,0.0
1709637244.616627,267220,0.0
1709637308.067914,270537,0.0
1709637340.5125608,272249,0.0
1709637370.0955951,273909,0.0
1709637390.339631,275011,0.0
1709637480.9066381,280274,0.0
1709637521.5525692,282788,0.0
1709637540.0691981,283843,0.0
1709637566.77525,285377,0.0
1709637645.539273,289776,0.0
1709637701.2854679,293140,0.0
1709637853.659206,301062,0.0
1709637895.358704,303407,0.0
1709637911.104707,304290,0.009999999776482582
1709637943.084266,306105,0.0
1709637963.392313,307252,0.0
1709637982.363741,308328,0.0
1709638124.893278,316381,0.0
1709638323.819652,327505,0.0
1709638384.3321888,330900,0.0
1709638406.842169,332173,0.009999999776482582
1709638546.526724,340022,0.0
1709638613.8884711,343812,0.0
1709638657.05793,346230,0.0
1709638683.032005,347696,0.0
1709638708.7462668,349143,0.0
1709638809.410408,354737,0.0
1709638837.071382,356300,0.0
1709638878.9198148,358683,0.0
1709638975.560407,363973,0.0
1709638993.439193,364984,0.0
1709639097.590528,370797,0.0
1709639241.338242,379335,0.0
1709639327.5759099,384176,0.0
1709639416.0842822,389330,0.0
1709639449.944691,391438,0.0
1709639488.138846,393630,0.0
1709639529.188849,395959,0.009999999776482582
1709639726.579416,405164,0.0
1709639821.928546,410497,0.0
1709639958.783792,418108,0.0
1709640013.820956,421209,0.009999999776482582
1709640060.780849,423851,0.009999999776482582
1709640158.6525178,429380,0.009999999776482582
1709640207.731474,432052,0.0
1709640253.6640341,434591,0.009999999776482582
1709640382.88445,441674,0.019999999552965164
1709640479.190301,447078,0.0
1709640517.2473621,449180,0.019999999552965164
1709640604.183799,453862,0.0
1709640651.322943,456468,0.029999999329447746
1709640791.8567529,464300,0.019999999552965164
1709641001.8598452,476177,0.029999999329447746
1709641053.8281758,479107,0.029999999329447746
1709641097.169025,481498,0.019999999552965164
1709641196.8865201,486979,0.029999999329447746
1709641334.1566951,494670,0.009999999776482582
1709641422.50722,499531,0.019999999552965164
1709641500.6522381,501831,0.0
1709641595.981463,507125,0.009999999776482582
1709641683.269203,511800,0.019999999552965164
1709641737.090432,514637,0.05000000074505806
1709642058.0861151,532692,0.019999999552965164
1709642239.988043,542878,0.009999999776482582
1709642450.627914,554791,0.03999999910593033
1709642492.105549,557144,0.029999999329447746
1709642535.283445,559831,0.05999999865889549
1709642720.9375849,570356,0.019999999552965164
1709642871.991211,578914,0.05000000074505806
1709643018.31491,587366,0.05000000074505806
1709643060.2468,589721,0.009999999776482582
1709643207.361553,598005,0.07999999821186066
1709643300.260491,600858,0.029999999329447746
1709643398.257899,606343,0.03999999910593033
1709643454.870516,609530,0.03999999910593033
1709643506.529367,612438,0.07999999821186066
1709643604.609536,617966,0.05999999865889549
1709643755.9784992,626401,0.07999999821186066
1709643810.7964292,629232,0.05000000074505806
1709643863.399161,632052,0.0
1709644017.611516,640477,0.11999999731779099
1709644162.958445,648414,0.07999999821186066
1709644404.818329,661747,0.07999999821186066
1709644516.1375842,667697,0.07999999821186066
1709644635.7049248,674249,0.07000000029802322
1709644682.25709,676821,0.10999999940395355
1709644945.722347,691858,0.09000000357627869
1709645088.6172018,699850,0.07000000029802322
1709645194.688813,703375,0.09000000357627869
1709645246.392843,706305,0.10000000149011612
1709645299.298003,709300,0.18000000715255737
1709645421.39803,716151,0.12999999523162842
1709645667.379429,729981,0.12999999523162842
1709645788.765533,736823,0.20999999344348907
1709645899.943834,743464,0.25999999046325684
1709646012.966231,749828,0.28999999165534973
1709646322.097555,767427,0.25
1709646440.4647748,774180,0.20999999344348907
1709646673.700511,787414,0.3100000023841858
1709647050.9650419,805681,0.33000001311302185
1709647165.2211032,811926,0.38999998569488525
1709647222.204303,815098,0.46000000834465027
1709647514.651467,831371,0.38999998569488525
1709647570.7802858,834830,0.550000011920929
1709647627.499375,837994,0.4399999976158142
1709647765.91245,845626,0.5299999713897705
1709647830.132287,849177,0.44999998807907104
1709647889.696328,852489,0.5
1709648150.875605,867386,0.5899999737739563
1709648205.519198,870470,0.550000011920929
1709648316.922602,877010,0.6000000238418579
