id,success,corridor_width,trajectory_efficiency,init_distance
0,True,17.070463687146912,7.524979104882648,5.0
1,True,15.616247951601286,5.882535241429877,5.0
2,True,17.077482345193516,12.238837999906785,5.0
3,True,11.701933322140018,1.249397679389145,5.0
4,True,9.939719929790547,1.228413147838552,5.0
5,True,10.445391064256365,1.5476655874028113,5.0
6,True,11.251936186082457,1.1766852372926786,5.0
7,True,11.964583000705844,1.8690747175181857,5.0
8,True,11.355321426264709,1.137411052896587,5.0
9,True,13.336599660938372,5.456455044771448,5.0
10,True,11.38071510705843,1.1072522971071268,5.0
11,True,9.506699062231972,1.246414247053218,5.0
12,True,11.016820756149537,1.3310171969086182,5.0
13,True,27.875011353406244,8.029754824605511,5.0
14,True,9.953917470381471,1.0652393734533827,5.0
15,True,32.8100150150829,12.815261758829909,5.0
16,True,10.286058155212803,1.4924844308369265,5.0
17,True,15.436599589250491,5.9811293696139,5.0
18,True,9.782275017803551,1.0556460544701667,5.0
19,True,14.03766945267903,3.995425155989555,5.0
20,True,30.576867367628665,12.574688472858938,5.0
21,True,9.954643737761945,1.0153628971211073,5.0
22,True,10.871952890740635,1.2861395431646172,5.0
23,True,12.720744682553297,1.0624587342614311,5.0
24,True,10.351793697651452,1.1875309653831831,5.0
25,True,9.85511388471582,3.5201193518050804,5.0
26,True,11.538622404951454,2.090600354905054,5.0
27,True,18.204054491518107,5.483696430111563,5.0
28,True,8.853478878946637,1.2959487511592418,5.0
29,True,8.296329098585193,1.0143874793266403,5.0
30,True,10.269643059960435,1.5798755938119864,5.0
31,True,9.095654538746212,1.0994790070599285,5.0
32,True,9.864418221786782,1.576028685945982,5.0
33,True,11.326040778657855,1.226866316298962,5.0
34,True,11.305568922069506,1.3258911424493172,5.0
35,True,32.84640631474273,8.584500394617933,5.0
36,True,9.969595327833668,1.3638459871732111,5.0
37,True,10.839152393064325,3.573267653196059,5.0
38,True,11.189222737589443,1.2090603386871248,5.0
39,True,13.383377323897003,2.631909363922061,5.0
40,True,10.346776596085553,1.1310886035183916,5.0
41,True,11.715027843060954,1.0735605322533093,5.0
42,True,11.083310548866574,1.0139365199298047,5.0
43,True,12.485384860279737,1.0216002462586438,5.0
44,True,10.454141349719118,1.215819250203172,5.0
45,True,9.491225710089202,1.0825302978995128,5.0
46,True,10.540476917335377,1.2096394669146855,5.0
47,True,12.952232416650805,1.1853044845289717,5.0
48,True,9.681697389817097,1.2005046215483761,5.0
49,True,11.376904618147819,1.6603561431457867,5.0
50,True,17.806038347215143,11.940473830651694,5.0
51,True,11.215985046196645,1.4090634841170249,5.0
52,True,10.127427089428283,1.0009165400692417,5.0
53,True,9.853814705417042,1.0169991922485029,5.0
54,True,13.841619083965126,2.9027329726762057,5.0
55,True,12.52224593155373,1.4671141244130057,5.0
56,True,17.604454170453405,5.90460366855935,5.0
57,False,10.536465965328292,1.0000000393718256,5.0
58,True,13.437267711256897,5.3017285484474055,5.0
59,True,34.71375032598103,12.744691223013366,5.0
60,True,19.936034051828134,5.768876697966221,5.0
