success,truncated,collision,n_steps,obj_id,map,corridor_width,corridor_width_for_robot,memory_len
True,False,False,166,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,482,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,379,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,165,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,292,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,80,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,29,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,360,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,60,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,96,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,38,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,277,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,171,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,130,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,75,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,28,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,358,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,393,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,14,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,53,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,58,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,44,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,106,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,158,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,46,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,201,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,282,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,119,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,250,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,83,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,258,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,183,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,314,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,272,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,100,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,149,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,293,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,28,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,304,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,178,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,48,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,63,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,42,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,59,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,121,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,425,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,39,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,266,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,90,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,153,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,253,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,73,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,373,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,33,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,210,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,36,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,87,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,25,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,33,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,55,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,39,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,171,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,199,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,303,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,131,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,110,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,60,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,77,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,163,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,278,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,200,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,171,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,23,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,435,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,336,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,53,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,73,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,199,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,212,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,123,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,67,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,70,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,30,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,49,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,140,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,22,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,77,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,67,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,612,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,87,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,207,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,44,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,384,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,68,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,99,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,202,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,22,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,207,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,70,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,114,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,222,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,60,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,387,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,47,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,16,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,57,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,282,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,137,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,211,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,59,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,28,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,225,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,161,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,176,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,66,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,465,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,181,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,292,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,50,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,192,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,54,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,110,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,101,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,48,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,65,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,109,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,69,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,42,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,69,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,51,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,160,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,414,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,182,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,88,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,53,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,453,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,27,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,119,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,57,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,264,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,303,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,198,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,242,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,180,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,42,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,117,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,468,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,83,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,34,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,34,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,96,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,116,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,66,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,252,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,272,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,511,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,42,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,124,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,48,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,62,0,parallel_walls_corr_25,11.5,11.5,100
False,False,True,136,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,272,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,229,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,51,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,55,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,66,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,44,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,284,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,264,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,64,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,167,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,102,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,36,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,24,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,257,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,261,0,parallel_walls_corr_25,11.5,11.5,100
True,False,False,86,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,52,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,470,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,82,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,364,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,89,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,211,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,186,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,45,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,88,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,129,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,55,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,21,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,51,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,365,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,329,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,272,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,166,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,24,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,253,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,79,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,186,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,386,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,267,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,67,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,135,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,93,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,66,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,66,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,51,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,30,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,23,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,95,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,61,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,128,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,53,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,59,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,103,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,192,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,65,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,172,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,45,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,202,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,46,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,77,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,67,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,80,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,30,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,121,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,50,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,54,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,226,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,101,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,69,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,109,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,269,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,54,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,366,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,151,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,45,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,30,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,135,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,199,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,70,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,144,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,49,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,267,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,101,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,87,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,204,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,45,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,408,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,50,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,231,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,319,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,24,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,215,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,56,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,239,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,30,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,59,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,284,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,129,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,87,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,255,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,166,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,143,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,160,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,72,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,28,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,169,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,161,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,300,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,201,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,24,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,104,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,126,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,128,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,18,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,62,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,61,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,159,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,72,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,285,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,75,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,200,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,25,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,116,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,71,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,60,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,245,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,355,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,118,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,64,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,147,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,38,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,193,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,83,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,33,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,82,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,398,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,92,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,195,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,38,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,110,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,21,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,69,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,108,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,185,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,73,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,79,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,80,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,35,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,177,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,81,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,37,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,19,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,121,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,66,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,137,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,51,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,103,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,310,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,258,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,157,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,28,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,70,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,376,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,176,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,50,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,145,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,143,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,201,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,270,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,290,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,54,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,110,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,207,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,208,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,362,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,93,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,309,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,52,0,parallel_walls_corr_25,11.5,11.5,200
False,False,True,29,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,376,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,101,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,194,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,63,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,20,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,189,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,80,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,168,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,50,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,49,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,41,0,parallel_walls_corr_25,11.5,11.5,200
True,False,False,125,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,53,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,267,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,330,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,36,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,70,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,153,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,108,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,73,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,167,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,43,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,345,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,293,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,44,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,17,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,44,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,62,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,196,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,428,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,115,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,40,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,52,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,50,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,34,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,101,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,80,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,412,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,31,0,parallel_walls_corr_25,11.5,11.5,300
False,False,True,47,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,163,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,58,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,72,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,49,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,193,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,76,0,parallel_walls_corr_25,11.5,11.5,300
True,False,False,207,0,parallel_walls_corr_25,11.5,11.5,300
