Wall time,Step,Value
1702402497.446765,454,0.0
1702402499.164577,748,0.0
1702402502.428222,1296,0.0
1702402507.8081422,2188,0.0
1702402527.33679,5262,0.0
1702402541.487515,7640,0.0
1702402570.529236,12174,0.0
1702402599.582027,16705,0.0
1702402623.623591,20511,0.0
1702402641.640119,23439,0.0
1702402664.07213,27109,0.0
1702402689.01227,31189,0.0
1702402716.857057,35733,0.0
1702402729.049727,37718,0.0
1702402743.87596,40115,0.0
1702402752.386475,41496,0.0
1702402766.766398,43813,0.0
1702402781.585993,46150,0.0
1702402802.0922508,49435,0.009999999776482582
1702402818.540437,52099,0.009999999776482582
1702402836.1180642,54952,0.009999999776482582
1702402856.5287838,58166,0.009999999776482582
1702402879.122598,61875,0.009999999776482582
1702402897.2836218,64918,0.009999999776482582
1702402910.7860968,67191,0.009999999776482582
1702402932.0743659,70807,0.009999999776482582
1702402949.902465,73842,0.009999999776482582
1702402961.239063,75751,0.009999999776482582
1702402981.748031,79088,0.0
1702402998.738747,81899,0.0
1702403018.11471,84962,0.0
1702403036.661237,87891,0.009999999776482582
1702403048.818528,89805,0.009999999776482582
1702403067.296566,92772,0.009999999776482582
1702403078.478581,94482,0.009999999776482582
1702403091.932535,96600,0.009999999776482582
1702403104.257071,98561,0.019999999552965164
1702403123.823752,101645,0.019999999552965164
1702403129.478616,102547,0.019999999552965164
1702403139.23407,104079,0.029999999329447746
1702403152.301485,106163,0.029999999329447746
1702403167.193322,108530,0.029999999329447746
1702403176.362386,109941,0.05000000074505806
1702403191.71607,112368,0.05999999865889549
1702403209.20487,115159,0.05999999865889549
1702403225.9106271,117812,0.05000000074505806
1702403239.654513,119999,0.05000000074505806
1702403251.006227,121789,0.05999999865889549
1702403269.476189,124717,0.05000000074505806
1702403290.090477,127936,0.05999999865889549
1702403309.717742,131077,0.05999999865889549
1702403320.998533,132931,0.07000000029802322
1702403335.205312,135265,0.05999999865889549
1702403348.0395079,137395,0.07999999821186066
1702403364.8103669,140174,0.07999999821186066
1702403382.940181,143200,0.07999999821186066
1702403392.88649,144846,0.07999999821186066
1702403413.531623,148269,0.09000000357627869
1702403428.376168,150746,0.09000000357627869
1702403443.321561,153238,0.07999999821186066
1702403456.240882,155338,0.07999999821186066
1702403470.362814,157692,0.07999999821186066
1702403477.370495,158825,0.09000000357627869
1702403485.1622558,160109,0.07999999821186066
1702403497.718395,162196,0.11999999731779099
1702403506.1035469,163587,0.15000000596046448
1702403517.2586062,165445,0.15000000596046448
1702403527.9242072,167152,0.14000000059604645
1702403536.717668,168588,0.1599999964237213
1702403545.283345,169989,0.1899999976158142
1702403554.2351391,171470,0.2199999988079071
1702403562.295972,172771,0.23000000417232513
1702403570.3085608,174078,0.23999999463558197
1702403585.286588,176495,0.23999999463558197
1702403592.8192792,177724,0.25999999046325684
1702403602.339864,179288,0.23999999463558197
