success,truncated,collision,n_steps,obj_id,map,corridor_width,corridor_width_for_robot,memory_len
True,False,False,162,0,square_middle_corr_30,12.0,12.0,100
True,False,False,135,0,square_middle_corr_30,12.0,12.0,100
True,False,False,187,0,square_middle_corr_30,12.0,12.0,100
True,False,False,78,0,square_middle_corr_30,12.0,12.0,100
True,False,False,115,0,square_middle_corr_30,12.0,12.0,100
True,False,False,50,0,square_middle_corr_30,12.0,12.0,100
True,False,False,111,0,square_middle_corr_30,12.0,12.0,100
True,False,False,76,0,square_middle_corr_30,12.0,12.0,100
True,False,False,123,0,square_middle_corr_30,12.0,12.0,100
True,False,False,59,0,square_middle_corr_30,12.0,12.0,100
True,False,False,148,0,square_middle_corr_30,12.0,12.0,100
True,False,False,117,0,square_middle_corr_30,12.0,12.0,100
True,False,False,152,0,square_middle_corr_30,12.0,12.0,100
True,False,False,75,0,square_middle_corr_30,12.0,12.0,100
True,False,False,130,0,square_middle_corr_30,12.0,12.0,100
True,False,False,146,0,square_middle_corr_30,12.0,12.0,100
False,False,True,67,0,square_middle_corr_30,12.0,12.0,100
True,False,False,109,0,square_middle_corr_30,12.0,12.0,100
True,False,False,171,0,square_middle_corr_30,12.0,12.0,100
True,False,False,28,0,square_middle_corr_30,12.0,12.0,100
True,False,False,26,0,square_middle_corr_30,12.0,12.0,100
True,False,False,66,0,square_middle_corr_30,12.0,12.0,100
True,False,False,95,0,square_middle_corr_30,12.0,12.0,100
True,False,False,84,0,square_middle_corr_30,12.0,12.0,100
True,False,False,31,0,square_middle_corr_30,12.0,12.0,100
True,False,False,181,0,square_middle_corr_30,12.0,12.0,100
True,False,False,137,0,square_middle_corr_30,12.0,12.0,100
True,False,False,91,0,square_middle_corr_30,12.0,12.0,100
True,False,False,40,0,square_middle_corr_30,12.0,12.0,100
True,False,False,106,0,square_middle_corr_30,12.0,12.0,100
True,False,False,67,0,square_middle_corr_30,12.0,12.0,100
True,False,False,135,0,square_middle_corr_30,12.0,12.0,100
True,False,False,27,0,square_middle_corr_30,12.0,12.0,100
True,False,False,143,0,square_middle_corr_30,12.0,12.0,100
True,False,False,62,0,square_middle_corr_30,12.0,12.0,100
True,False,False,135,0,square_middle_corr_30,12.0,12.0,100
True,False,False,72,0,square_middle_corr_30,12.0,12.0,100
True,False,False,129,0,square_middle_corr_30,12.0,12.0,100
True,False,False,131,0,square_middle_corr_30,12.0,12.0,100
True,False,False,41,0,square_middle_corr_30,12.0,12.0,100
True,False,False,91,0,square_middle_corr_30,12.0,12.0,100
True,False,False,227,0,square_middle_corr_30,12.0,12.0,100
True,False,False,33,0,square_middle_corr_30,12.0,12.0,100
True,False,False,144,0,square_middle_corr_30,12.0,12.0,100
True,False,False,111,0,square_middle_corr_30,12.0,12.0,100
True,False,False,52,0,square_middle_corr_30,12.0,12.0,100
True,False,False,71,0,square_middle_corr_30,12.0,12.0,100
True,False,False,52,0,square_middle_corr_30,12.0,12.0,100
True,False,False,62,0,square_middle_corr_30,12.0,12.0,100
True,False,False,150,0,square_middle_corr_30,12.0,12.0,100
True,False,False,143,0,square_middle_corr_30,12.0,12.0,100
True,False,False,71,0,square_middle_corr_30,12.0,12.0,100
True,False,False,128,0,square_middle_corr_30,12.0,12.0,100
True,False,False,126,0,square_middle_corr_30,12.0,12.0,100
True,False,False,87,0,square_middle_corr_30,12.0,12.0,100
True,False,False,111,0,square_middle_corr_30,12.0,12.0,100
True,False,False,30,0,square_middle_corr_30,12.0,12.0,100
True,False,False,190,0,square_middle_corr_30,12.0,12.0,100
True,False,False,142,0,square_middle_corr_30,12.0,12.0,100
True,False,False,130,0,square_middle_corr_30,12.0,12.0,100
True,False,False,54,0,square_middle_corr_30,12.0,12.0,100
True,False,False,177,0,square_middle_corr_30,12.0,12.0,100
True,False,False,29,0,square_middle_corr_30,12.0,12.0,100
True,False,False,100,0,square_middle_corr_30,12.0,12.0,100
True,False,False,151,0,square_middle_corr_30,12.0,12.0,100
True,False,False,91,0,square_middle_corr_30,12.0,12.0,100
True,False,False,57,0,square_middle_corr_30,12.0,12.0,100
True,False,False,128,0,square_middle_corr_30,12.0,12.0,100
True,False,False,68,0,square_middle_corr_30,12.0,12.0,100
True,False,False,29,0,square_middle_corr_30,12.0,12.0,100
True,False,False,96,0,square_middle_corr_30,12.0,12.0,100
True,False,False,129,0,square_middle_corr_30,12.0,12.0,100
True,False,False,68,0,square_middle_corr_30,12.0,12.0,100
True,False,False,68,0,square_middle_corr_30,12.0,12.0,100
True,False,False,180,0,square_middle_corr_30,12.0,12.0,100
True,False,False,57,0,square_middle_corr_30,12.0,12.0,100
True,False,False,160,0,square_middle_corr_30,12.0,12.0,100
True,False,False,91,0,square_middle_corr_30,12.0,12.0,100
True,False,False,26,0,square_middle_corr_30,12.0,12.0,100
True,False,False,66,0,square_middle_corr_30,12.0,12.0,100
True,False,False,134,0,square_middle_corr_30,12.0,12.0,100
True,False,False,42,0,square_middle_corr_30,12.0,12.0,100
True,False,False,28,0,square_middle_corr_30,12.0,12.0,100
True,False,False,83,0,square_middle_corr_30,12.0,12.0,100
True,False,False,181,0,square_middle_corr_30,12.0,12.0,100
True,False,False,163,0,square_middle_corr_30,12.0,12.0,100
True,False,False,199,0,square_middle_corr_30,12.0,12.0,100
True,False,False,96,0,square_middle_corr_30,12.0,12.0,100
True,False,False,73,0,square_middle_corr_30,12.0,12.0,100
True,False,False,82,0,square_middle_corr_30,12.0,12.0,100
True,False,False,121,0,square_middle_corr_30,12.0,12.0,100
True,False,False,72,0,square_middle_corr_30,12.0,12.0,100
True,False,False,100,0,square_middle_corr_30,12.0,12.0,100
True,False,False,65,0,square_middle_corr_30,12.0,12.0,100
True,False,False,84,0,square_middle_corr_30,12.0,12.0,100
True,False,False,58,0,square_middle_corr_30,12.0,12.0,100
True,False,False,63,0,square_middle_corr_30,12.0,12.0,100
True,False,False,178,0,square_middle_corr_30,12.0,12.0,100
True,False,False,102,0,square_middle_corr_30,12.0,12.0,100
True,False,False,140,0,square_middle_corr_30,12.0,12.0,100
True,False,False,45,0,square_middle_corr_30,12.0,12.0,100
True,False,False,126,0,square_middle_corr_30,12.0,12.0,100
True,False,False,106,0,square_middle_corr_30,12.0,12.0,100
True,False,False,20,0,square_middle_corr_30,12.0,12.0,100
True,False,False,118,0,square_middle_corr_30,12.0,12.0,100
True,False,False,39,0,square_middle_corr_30,12.0,12.0,100
True,False,False,70,0,square_middle_corr_30,12.0,12.0,100
True,False,False,80,0,square_middle_corr_30,12.0,12.0,100
True,False,False,141,0,square_middle_corr_30,12.0,12.0,100
True,False,False,168,0,square_middle_corr_30,12.0,12.0,100
True,False,False,74,0,square_middle_corr_30,12.0,12.0,100
True,False,False,26,0,square_middle_corr_30,12.0,12.0,100
True,False,False,101,0,square_middle_corr_30,12.0,12.0,100
True,False,False,178,0,square_middle_corr_30,12.0,12.0,100
True,False,False,131,0,square_middle_corr_30,12.0,12.0,100
True,False,False,107,0,square_middle_corr_30,12.0,12.0,100
True,False,False,101,0,square_middle_corr_30,12.0,12.0,100
True,False,False,65,0,square_middle_corr_30,12.0,12.0,100
True,False,False,112,0,square_middle_corr_30,12.0,12.0,100
True,False,False,92,0,square_middle_corr_30,12.0,12.0,100
True,False,False,183,0,square_middle_corr_30,12.0,12.0,100
True,False,False,132,0,square_middle_corr_30,12.0,12.0,100
True,False,False,89,0,square_middle_corr_30,12.0,12.0,100
True,False,False,57,0,square_middle_corr_30,12.0,12.0,100
True,False,False,83,0,square_middle_corr_30,12.0,12.0,100
True,False,False,167,0,square_middle_corr_30,12.0,12.0,100
True,False,False,93,0,square_middle_corr_30,12.0,12.0,100
True,False,False,74,0,square_middle_corr_30,12.0,12.0,100
True,False,False,170,0,square_middle_corr_30,12.0,12.0,100
True,False,False,120,0,square_middle_corr_30,12.0,12.0,100
True,False,False,105,0,square_middle_corr_30,12.0,12.0,100
True,False,False,45,0,square_middle_corr_30,12.0,12.0,100
True,False,False,56,0,square_middle_corr_30,12.0,12.0,100
True,False,False,33,0,square_middle_corr_30,12.0,12.0,100
True,False,False,113,0,square_middle_corr_30,12.0,12.0,100
True,False,False,33,0,square_middle_corr_30,12.0,12.0,100
True,False,False,59,0,square_middle_corr_30,12.0,12.0,100
True,False,False,167,0,square_middle_corr_30,12.0,12.0,100
True,False,False,135,0,square_middle_corr_30,12.0,12.0,100
True,False,False,22,0,square_middle_corr_30,12.0,12.0,100
True,False,False,73,0,square_middle_corr_30,12.0,12.0,100
True,False,False,100,0,square_middle_corr_30,12.0,12.0,100
True,False,False,118,0,square_middle_corr_30,12.0,12.0,100
True,False,False,84,0,square_middle_corr_30,12.0,12.0,100
True,False,False,139,0,square_middle_corr_30,12.0,12.0,100
True,False,False,180,0,square_middle_corr_30,12.0,12.0,100
True,False,False,69,0,square_middle_corr_30,12.0,12.0,100
True,False,False,96,0,square_middle_corr_30,12.0,12.0,100
True,False,False,126,0,square_middle_corr_30,12.0,12.0,100
True,False,False,125,0,square_middle_corr_30,12.0,12.0,100
True,False,False,60,0,square_middle_corr_30,12.0,12.0,100
True,False,False,112,0,square_middle_corr_30,12.0,12.0,100
True,False,False,80,0,square_middle_corr_30,12.0,12.0,100
True,False,False,71,0,square_middle_corr_30,12.0,12.0,100
True,False,False,124,0,square_middle_corr_30,12.0,12.0,100
True,False,False,44,0,square_middle_corr_30,12.0,12.0,100
True,False,False,160,0,square_middle_corr_30,12.0,12.0,100
True,False,False,20,0,square_middle_corr_30,12.0,12.0,100
True,False,False,31,0,square_middle_corr_30,12.0,12.0,100
True,False,False,106,0,square_middle_corr_30,12.0,12.0,100
True,False,False,40,0,square_middle_corr_30,12.0,12.0,100
True,False,False,139,0,square_middle_corr_30,12.0,12.0,100
True,False,False,27,0,square_middle_corr_30,12.0,12.0,100
True,False,False,32,0,square_middle_corr_30,12.0,12.0,100
True,False,False,40,0,square_middle_corr_30,12.0,12.0,100
True,False,False,89,0,square_middle_corr_30,12.0,12.0,100
True,False,False,103,0,square_middle_corr_30,12.0,12.0,100
True,False,False,50,0,square_middle_corr_30,12.0,12.0,100
True,False,False,52,0,square_middle_corr_30,12.0,12.0,100
True,False,False,89,0,square_middle_corr_30,12.0,12.0,100
True,False,False,61,0,square_middle_corr_30,12.0,12.0,100
True,False,False,77,0,square_middle_corr_30,12.0,12.0,100
True,False,False,87,0,square_middle_corr_30,12.0,12.0,100
True,False,False,194,0,square_middle_corr_30,12.0,12.0,100
True,False,False,201,0,square_middle_corr_30,12.0,12.0,100
True,False,False,74,0,square_middle_corr_30,12.0,12.0,100
True,False,False,47,0,square_middle_corr_30,12.0,12.0,100
True,False,False,65,0,square_middle_corr_30,12.0,12.0,100
True,False,False,138,0,square_middle_corr_30,12.0,12.0,100
True,False,False,54,0,square_middle_corr_30,12.0,12.0,100
True,False,False,26,0,square_middle_corr_30,12.0,12.0,100
True,False,False,157,0,square_middle_corr_30,12.0,12.0,100
True,False,False,160,0,square_middle_corr_30,12.0,12.0,100
True,False,False,140,0,square_middle_corr_30,12.0,12.0,100
True,False,False,49,0,square_middle_corr_30,12.0,12.0,100
True,False,False,125,0,square_middle_corr_30,12.0,12.0,100
True,False,False,84,0,square_middle_corr_30,12.0,12.0,100
True,False,False,138,0,square_middle_corr_30,12.0,12.0,100
True,False,False,54,0,square_middle_corr_30,12.0,12.0,100
True,False,False,39,0,square_middle_corr_30,12.0,12.0,100
True,False,False,70,0,square_middle_corr_30,12.0,12.0,100
True,False,False,131,0,square_middle_corr_30,12.0,12.0,100
True,False,False,92,0,square_middle_corr_30,12.0,12.0,100
True,False,False,49,0,square_middle_corr_30,12.0,12.0,100
True,False,False,80,0,square_middle_corr_30,12.0,12.0,100
True,False,False,73,0,square_middle_corr_30,12.0,12.0,100
True,False,False,52,0,square_middle_corr_30,12.0,12.0,100
True,False,False,52,0,square_middle_corr_30,12.0,12.0,100
True,False,False,55,0,square_middle_corr_30,12.0,12.0,100
True,False,False,121,0,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,68,1,square_middle_corr_30,12.0,12.0,100
True,False,False,29,1,square_middle_corr_30,12.0,12.0,100
True,False,False,64,1,square_middle_corr_30,12.0,12.0,100
True,False,False,106,1,square_middle_corr_30,12.0,12.0,100
True,False,False,70,1,square_middle_corr_30,12.0,12.0,100
True,False,False,95,1,square_middle_corr_30,12.0,12.0,100
True,False,False,67,1,square_middle_corr_30,12.0,12.0,100
True,False,False,53,1,square_middle_corr_30,12.0,12.0,100
True,False,False,90,1,square_middle_corr_30,12.0,12.0,100
True,False,False,110,1,square_middle_corr_30,12.0,12.0,100
True,False,False,73,1,square_middle_corr_30,12.0,12.0,100
True,False,False,85,1,square_middle_corr_30,12.0,12.0,100
True,False,False,109,1,square_middle_corr_30,12.0,12.0,100
True,False,False,113,1,square_middle_corr_30,12.0,12.0,100
True,False,False,73,1,square_middle_corr_30,12.0,12.0,100
True,False,False,72,1,square_middle_corr_30,12.0,12.0,100
True,False,False,75,1,square_middle_corr_30,12.0,12.0,100
True,False,False,91,1,square_middle_corr_30,12.0,12.0,100
True,False,False,122,1,square_middle_corr_30,12.0,12.0,100
True,False,False,73,1,square_middle_corr_30,12.0,12.0,100
True,False,False,52,1,square_middle_corr_30,12.0,12.0,100
False,False,True,188,1,square_middle_corr_30,12.0,12.0,100
True,False,False,54,1,square_middle_corr_30,12.0,12.0,100
True,False,False,50,1,square_middle_corr_30,12.0,12.0,100
True,False,False,113,1,square_middle_corr_30,12.0,12.0,100
True,False,False,58,1,square_middle_corr_30,12.0,12.0,100
True,False,False,92,1,square_middle_corr_30,12.0,12.0,100
True,False,False,113,1,square_middle_corr_30,12.0,12.0,100
False,False,True,123,1,square_middle_corr_30,12.0,12.0,100
True,False,False,117,1,square_middle_corr_30,12.0,12.0,100
True,False,False,64,1,square_middle_corr_30,12.0,12.0,100
True,False,False,106,1,square_middle_corr_30,12.0,12.0,100
True,False,False,45,1,square_middle_corr_30,12.0,12.0,100
True,False,False,43,1,square_middle_corr_30,12.0,12.0,100
True,False,False,80,1,square_middle_corr_30,12.0,12.0,100
True,False,False,43,1,square_middle_corr_30,12.0,12.0,100
True,False,False,96,1,square_middle_corr_30,12.0,12.0,100
True,False,False,100,1,square_middle_corr_30,12.0,12.0,100
True,False,False,39,1,square_middle_corr_30,12.0,12.0,100
True,False,False,47,1,square_middle_corr_30,12.0,12.0,100
True,False,False,60,1,square_middle_corr_30,12.0,12.0,100
True,False,False,116,1,square_middle_corr_30,12.0,12.0,100
True,False,False,86,1,square_middle_corr_30,12.0,12.0,100
True,False,False,35,1,square_middle_corr_30,12.0,12.0,100
True,False,False,70,1,square_middle_corr_30,12.0,12.0,100
True,False,False,116,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,41,1,square_middle_corr_30,12.0,12.0,100
True,False,False,73,1,square_middle_corr_30,12.0,12.0,100
True,False,False,84,1,square_middle_corr_30,12.0,12.0,100
True,False,False,117,1,square_middle_corr_30,12.0,12.0,100
True,False,False,62,1,square_middle_corr_30,12.0,12.0,100
True,False,False,76,1,square_middle_corr_30,12.0,12.0,100
True,False,False,24,1,square_middle_corr_30,12.0,12.0,100
True,False,False,71,1,square_middle_corr_30,12.0,12.0,100
False,False,True,28,1,square_middle_corr_30,12.0,12.0,100
True,False,False,60,1,square_middle_corr_30,12.0,12.0,100
True,False,False,67,1,square_middle_corr_30,12.0,12.0,100
True,False,False,90,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,37,1,square_middle_corr_30,12.0,12.0,100
True,False,False,40,1,square_middle_corr_30,12.0,12.0,100
True,False,False,119,1,square_middle_corr_30,12.0,12.0,100
True,False,False,24,1,square_middle_corr_30,12.0,12.0,100
True,False,False,68,1,square_middle_corr_30,12.0,12.0,100
True,False,False,36,1,square_middle_corr_30,12.0,12.0,100
True,False,False,22,1,square_middle_corr_30,12.0,12.0,100
True,False,False,107,1,square_middle_corr_30,12.0,12.0,100
True,False,False,95,1,square_middle_corr_30,12.0,12.0,100
True,False,False,16,1,square_middle_corr_30,12.0,12.0,100
True,False,False,33,1,square_middle_corr_30,12.0,12.0,100
True,False,False,33,1,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,52,1,square_middle_corr_30,12.0,12.0,100
True,False,False,99,1,square_middle_corr_30,12.0,12.0,100
True,False,False,50,1,square_middle_corr_30,12.0,12.0,100
True,False,False,64,1,square_middle_corr_30,12.0,12.0,100
True,False,False,44,1,square_middle_corr_30,12.0,12.0,100
True,False,False,36,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,105,1,square_middle_corr_30,12.0,12.0,100
True,False,False,92,1,square_middle_corr_30,12.0,12.0,100
True,False,False,120,1,square_middle_corr_30,12.0,12.0,100
True,False,False,69,1,square_middle_corr_30,12.0,12.0,100
True,False,False,32,1,square_middle_corr_30,12.0,12.0,100
True,False,False,93,1,square_middle_corr_30,12.0,12.0,100
True,False,False,58,1,square_middle_corr_30,12.0,12.0,100
True,False,False,21,1,square_middle_corr_30,12.0,12.0,100
True,False,False,47,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,22,1,square_middle_corr_30,12.0,12.0,100
True,False,False,33,1,square_middle_corr_30,12.0,12.0,100
True,False,False,118,1,square_middle_corr_30,12.0,12.0,100
True,False,False,134,1,square_middle_corr_30,12.0,12.0,100
True,False,False,91,1,square_middle_corr_30,12.0,12.0,100
True,False,False,174,1,square_middle_corr_30,12.0,12.0,100
True,False,False,98,1,square_middle_corr_30,12.0,12.0,100
True,False,False,28,1,square_middle_corr_30,12.0,12.0,100
True,False,False,46,1,square_middle_corr_30,12.0,12.0,100
True,False,False,48,1,square_middle_corr_30,12.0,12.0,100
True,False,False,113,1,square_middle_corr_30,12.0,12.0,100
True,False,False,28,1,square_middle_corr_30,12.0,12.0,100
True,False,False,113,1,square_middle_corr_30,12.0,12.0,100
True,False,False,40,1,square_middle_corr_30,12.0,12.0,100
True,False,False,125,1,square_middle_corr_30,12.0,12.0,100
True,False,False,30,1,square_middle_corr_30,12.0,12.0,100
True,False,False,107,1,square_middle_corr_30,12.0,12.0,100
True,False,False,61,1,square_middle_corr_30,12.0,12.0,100
True,False,False,131,1,square_middle_corr_30,12.0,12.0,100
True,False,False,20,1,square_middle_corr_30,12.0,12.0,100
True,False,False,94,1,square_middle_corr_30,12.0,12.0,100
True,False,False,95,1,square_middle_corr_30,12.0,12.0,100
True,False,False,112,1,square_middle_corr_30,12.0,12.0,100
True,False,False,55,1,square_middle_corr_30,12.0,12.0,100
True,False,False,170,1,square_middle_corr_30,12.0,12.0,100
True,False,False,49,1,square_middle_corr_30,12.0,12.0,100
True,False,False,12,1,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,152,1,square_middle_corr_30,12.0,12.0,100
True,False,False,77,1,square_middle_corr_30,12.0,12.0,100
True,False,False,85,1,square_middle_corr_30,12.0,12.0,100
True,False,False,105,1,square_middle_corr_30,12.0,12.0,100
True,False,False,112,1,square_middle_corr_30,12.0,12.0,100
True,False,False,129,1,square_middle_corr_30,12.0,12.0,100
True,False,False,40,1,square_middle_corr_30,12.0,12.0,100
True,False,False,47,1,square_middle_corr_30,12.0,12.0,100
True,False,False,104,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,103,1,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,119,1,square_middle_corr_30,12.0,12.0,100
True,False,False,70,1,square_middle_corr_30,12.0,12.0,100
True,False,False,129,1,square_middle_corr_30,12.0,12.0,100
True,False,False,60,1,square_middle_corr_30,12.0,12.0,100
True,False,False,57,1,square_middle_corr_30,12.0,12.0,100
True,False,False,90,1,square_middle_corr_30,12.0,12.0,100
True,False,False,90,1,square_middle_corr_30,12.0,12.0,100
True,False,False,54,1,square_middle_corr_30,12.0,12.0,100
True,False,False,96,1,square_middle_corr_30,12.0,12.0,100
True,False,False,46,1,square_middle_corr_30,12.0,12.0,100
True,False,False,148,1,square_middle_corr_30,12.0,12.0,100
True,False,False,108,1,square_middle_corr_30,12.0,12.0,100
True,False,False,38,1,square_middle_corr_30,12.0,12.0,100
True,False,False,26,1,square_middle_corr_30,12.0,12.0,100
True,False,False,36,1,square_middle_corr_30,12.0,12.0,100
True,False,False,86,1,square_middle_corr_30,12.0,12.0,100
True,False,False,141,1,square_middle_corr_30,12.0,12.0,100
True,False,False,64,1,square_middle_corr_30,12.0,12.0,100
True,False,False,81,1,square_middle_corr_30,12.0,12.0,100
True,False,False,29,1,square_middle_corr_30,12.0,12.0,100
True,False,False,174,1,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,41,1,square_middle_corr_30,12.0,12.0,100
True,False,False,96,1,square_middle_corr_30,12.0,12.0,100
True,False,False,81,1,square_middle_corr_30,12.0,12.0,100
True,False,False,38,1,square_middle_corr_30,12.0,12.0,100
True,False,False,123,1,square_middle_corr_30,12.0,12.0,100
False,False,True,124,1,square_middle_corr_30,12.0,12.0,100
True,False,False,57,1,square_middle_corr_30,12.0,12.0,100
True,False,False,72,1,square_middle_corr_30,12.0,12.0,100
True,False,False,91,1,square_middle_corr_30,12.0,12.0,100
True,False,False,67,1,square_middle_corr_30,12.0,12.0,100
True,False,False,80,1,square_middle_corr_30,12.0,12.0,100
True,False,False,69,1,square_middle_corr_30,12.0,12.0,100
True,False,False,35,1,square_middle_corr_30,12.0,12.0,100
True,False,False,38,1,square_middle_corr_30,12.0,12.0,100
True,False,False,127,1,square_middle_corr_30,12.0,12.0,100
True,False,False,114,1,square_middle_corr_30,12.0,12.0,100
True,False,False,50,1,square_middle_corr_30,12.0,12.0,100
True,False,False,72,1,square_middle_corr_30,12.0,12.0,100
True,False,False,60,1,square_middle_corr_30,12.0,12.0,100
True,False,False,106,1,square_middle_corr_30,12.0,12.0,100
True,False,False,80,1,square_middle_corr_30,12.0,12.0,100
True,False,False,133,1,square_middle_corr_30,12.0,12.0,100
True,False,False,101,1,square_middle_corr_30,12.0,12.0,100
True,False,False,33,1,square_middle_corr_30,12.0,12.0,100
True,False,False,191,1,square_middle_corr_30,12.0,12.0,100
True,False,False,32,1,square_middle_corr_30,12.0,12.0,100
True,False,False,71,1,square_middle_corr_30,12.0,12.0,100
True,False,False,33,1,square_middle_corr_30,12.0,12.0,100
True,False,False,126,1,square_middle_corr_30,12.0,12.0,100
True,False,False,54,1,square_middle_corr_30,12.0,12.0,100
True,False,False,61,1,square_middle_corr_30,12.0,12.0,100
True,False,False,52,1,square_middle_corr_30,12.0,12.0,100
True,False,False,13,1,square_middle_corr_30,12.0,12.0,100
True,False,False,46,1,square_middle_corr_30,12.0,12.0,100
True,False,False,128,1,square_middle_corr_30,12.0,12.0,100
True,False,False,17,1,square_middle_corr_30,12.0,12.0,100
True,False,False,102,1,square_middle_corr_30,12.0,12.0,100
True,False,False,108,1,square_middle_corr_30,12.0,12.0,100
True,False,False,79,1,square_middle_corr_30,12.0,12.0,100
True,False,False,80,1,square_middle_corr_30,12.0,12.0,100
True,False,False,78,1,square_middle_corr_30,12.0,12.0,100
True,False,False,95,1,square_middle_corr_30,12.0,12.0,100
True,False,False,72,1,square_middle_corr_30,12.0,12.0,100
True,False,False,126,1,square_middle_corr_30,12.0,12.0,100
True,False,False,34,1,square_middle_corr_30,12.0,12.0,100
True,False,False,23,1,square_middle_corr_30,12.0,12.0,100
False,False,True,78,1,square_middle_corr_30,12.0,12.0,100
True,False,False,29,2,square_middle_corr_30,12.0,12.0,100
True,False,False,62,2,square_middle_corr_30,12.0,12.0,100
True,False,False,35,2,square_middle_corr_30,12.0,12.0,100
True,False,False,98,2,square_middle_corr_30,12.0,12.0,100
True,False,False,113,2,square_middle_corr_30,12.0,12.0,100
True,False,False,86,2,square_middle_corr_30,12.0,12.0,100
True,False,False,124,2,square_middle_corr_30,12.0,12.0,100
True,False,False,29,2,square_middle_corr_30,12.0,12.0,100
True,False,False,109,2,square_middle_corr_30,12.0,12.0,100
True,False,False,52,2,square_middle_corr_30,12.0,12.0,100
True,False,False,186,2,square_middle_corr_30,12.0,12.0,100
True,False,False,110,2,square_middle_corr_30,12.0,12.0,100
True,False,False,43,2,square_middle_corr_30,12.0,12.0,100
True,False,False,26,2,square_middle_corr_30,12.0,12.0,100
True,False,False,128,2,square_middle_corr_30,12.0,12.0,100
True,False,False,25,2,square_middle_corr_30,12.0,12.0,100
True,False,False,77,2,square_middle_corr_30,12.0,12.0,100
True,False,False,58,2,square_middle_corr_30,12.0,12.0,100
True,False,False,102,2,square_middle_corr_30,12.0,12.0,100
True,False,False,115,2,square_middle_corr_30,12.0,12.0,100
True,False,False,76,2,square_middle_corr_30,12.0,12.0,100
True,False,False,84,2,square_middle_corr_30,12.0,12.0,100
True,False,False,136,2,square_middle_corr_30,12.0,12.0,100
True,False,False,142,2,square_middle_corr_30,12.0,12.0,100
True,False,False,147,2,square_middle_corr_30,12.0,12.0,100
True,False,False,104,2,square_middle_corr_30,12.0,12.0,100
True,False,False,87,2,square_middle_corr_30,12.0,12.0,100
True,False,False,48,2,square_middle_corr_30,12.0,12.0,100
True,False,False,24,2,square_middle_corr_30,12.0,12.0,100
True,False,False,90,2,square_middle_corr_30,12.0,12.0,100
True,False,False,45,2,square_middle_corr_30,12.0,12.0,100
True,False,False,32,2,square_middle_corr_30,12.0,12.0,100
True,False,False,200,2,square_middle_corr_30,12.0,12.0,100
True,False,False,48,2,square_middle_corr_30,12.0,12.0,100
True,False,False,106,2,square_middle_corr_30,12.0,12.0,100
True,False,False,131,2,square_middle_corr_30,12.0,12.0,100
True,False,False,57,2,square_middle_corr_30,12.0,12.0,100
True,False,False,38,2,square_middle_corr_30,12.0,12.0,100
True,False,False,100,2,square_middle_corr_30,12.0,12.0,100
False,False,True,34,2,square_middle_corr_30,12.0,12.0,100
True,False,False,123,2,square_middle_corr_30,12.0,12.0,100
True,False,False,59,2,square_middle_corr_30,12.0,12.0,100
True,False,False,47,2,square_middle_corr_30,12.0,12.0,100
True,False,False,79,2,square_middle_corr_30,12.0,12.0,100
True,False,False,127,2,square_middle_corr_30,12.0,12.0,100
True,False,False,34,2,square_middle_corr_30,12.0,12.0,100
True,False,False,76,2,square_middle_corr_30,12.0,12.0,100
True,False,False,131,2,square_middle_corr_30,12.0,12.0,100
True,False,False,109,2,square_middle_corr_30,12.0,12.0,100
True,False,False,121,2,square_middle_corr_30,12.0,12.0,100
True,False,False,57,2,square_middle_corr_30,12.0,12.0,100
True,False,False,28,2,square_middle_corr_30,12.0,12.0,100
True,False,False,117,2,square_middle_corr_30,12.0,12.0,100
True,False,False,98,2,square_middle_corr_30,12.0,12.0,100
True,False,False,89,2,square_middle_corr_30,12.0,12.0,100
True,False,False,120,2,square_middle_corr_30,12.0,12.0,100
True,False,False,36,2,square_middle_corr_30,12.0,12.0,100
True,False,False,44,2,square_middle_corr_30,12.0,12.0,100
True,False,False,88,2,square_middle_corr_30,12.0,12.0,100
True,False,False,55,2,square_middle_corr_30,12.0,12.0,100
True,False,False,42,2,square_middle_corr_30,12.0,12.0,100
True,False,False,39,2,square_middle_corr_30,12.0,12.0,100
True,False,False,132,2,square_middle_corr_30,12.0,12.0,100
True,False,False,165,2,square_middle_corr_30,12.0,12.0,100
True,False,False,49,2,square_middle_corr_30,12.0,12.0,100
