Wall time,Step,Value
1708366314.124795,1100,0.0
1708366438.138444,15473,0.0
1708366488.0821261,21310,0.0
1708366652.534514,40395,0.0
1708366660.269291,41278,0.0
1708366685.6806982,44248,0.0
1708366768.729478,53926,0.0
1708366798.071401,57363,0.0
1708366951.5788171,75426,0.0
1708366977.0903978,78398,0.0
1708367151.60405,98300,0.009999999776482582
1708367210.6974459,105117,0.0
1708367252.845181,109981,0.0
1708367401.2440598,127238,0.009999999776482582
1708367501.780172,138947,0.0
1708367634.187489,153988,0.009999999776482582
1708367653.3238862,156203,0.009999999776482582
1708367718.622449,163710,0.009999999776482582
1708367829.007456,176447,0.0
1708367875.948416,181920,0.0
1708367899.409981,184637,0.0
1708367967.0966988,192497,0.0
1708368311.007564,231955,0.009999999776482582
1708368358.606312,237468,0.009999999776482582
1708368479.533847,251243,0.019999999552965164
1708368526.170859,256594,0.009999999776482582
1708368561.494538,260669,0.0
1708368624.439158,267854,0.009999999776482582
1708368660.965356,272054,0.0
1708368763.29092,283911,0.009999999776482582
1708368877.737513,297223,0.009999999776482582
1708368894.7211552,299199,0.009999999776482582
1708368947.8671622,305403,0.0
1708369026.914449,314607,0.0
1708369075.92703,320245,0.009999999776482582
1708369125.567446,326022,0.0
1708369208.156597,335578,0.0
1708369224.045814,337408,0.0
1708369453.177462,363873,0.009999999776482582
1708369455.429433,364133,0.009999999776482582
1708369532.837688,372994,0.0
1708369551.675565,375198,0.0
1708369570.042763,377349,0.0
1708369630.0771651,384305,0.0
1708369928.9783838,385940,0.0
1708369937.394592,386928,0.0
1708370220.539615,393152,0.009999999776482582
1708370279.112639,399969,0.0
1708370289.6132789,401203,0.0
1708370377.1040719,411165,0.0
1708370441.7361002,418601,0.0
1708370467.534442,421560,0.0
1708370561.731196,431810,0.0
1708370596.212388,435736,0.0
1708370611.869706,437564,0.0
1708370618.1424398,438285,0.0
1708370632.586345,439948,0.0
1708370640.841784,440916,0.0
1708370706.111178,448466,0.009999999776482582
1708370768.400046,455516,0.009999999776482582
1708370781.7690592,457059,0.009999999776482582
1708370816.685777,461041,0.0
1708370845.272906,464289,0.0
1708370848.823376,464701,0.0
1708370857.386734,465697,0.0
1708370872.953307,467489,0.0
1708370882.7824981,468631,0.0
1708370905.2150521,471169,0.0
1708370925.5223732,473496,0.0
1708370962.07723,477713,0.0
1708370968.0923278,478376,0.0
1708371033.246668,485602,0.0
1708371046.8573172,487036,0.0
1708371050.086217,487378,0.009999999776482582
1708371050.8861709,487470,0.009999999776482582
1708371071.9170501,489905,0.0
1708371100.154428,493126,0.0
1708371107.4019158,493957,0.0
1708371114.636118,494771,0.0
1708371121.6414201,495560,0.0
1708371131.095258,496634,0.0
1708371153.576523,499200,0.0
1708371158.191715,499723,0.0
1708371161.093735,500056,0.0
1708371168.5725381,500910,0.0
1708371183.013332,502450,0.0
1708371197.100064,504056,0.0
1708371198.818537,504252,0.0
1708371207.115346,505161,0.0
1708371209.7838972,505430,0.0
1708371219.179234,506428,0.0
1708371230.4768078,507709,0.0
1708371241.728568,509012,0.0
1708371242.334224,509081,0.0
1708371287.905479,514291,0.0
1708371295.18684,515016,0.0
1708371360.914859,522450,0.0
1708371366.247793,523043,0.0
1708371380.05984,524650,0.0
1708371404.134069,527438,0.0
1708371420.558812,529342,0.0
1708371427.088274,530093,0.0
1708371431.8601642,530640,0.0
1708371437.252617,531267,0.0
1708371438.4965389,531409,0.0
1708371463.735451,534338,0.0
1708371465.852623,534583,0.0
1708371478.945806,536107,0.0
1708371484.4368398,536742,0.0
1708371499.465763,538516,0.0
1708371502.764693,538902,0.0
1708371504.998055,539161,0.0
1708371515.653169,540411,0.009999999776482582
1708371516.214216,540475,0.009999999776482582
1708371531.058788,542125,0.009999999776482582
1708371531.2764711,542150,0.0
1708371538.428839,542982,0.0
1708371569.521458,546621,0.0
1708371573.183838,547053,0.0
1708371581.426295,547918,0.0
1708371623.1712809,552747,0.0
1708371632.455925,553825,0.0
1708371642.826422,555045,0.0
1708371645.211518,555319,0.0
1708371647.7822359,555615,0.0
1708371651.6499069,556063,0.0
1708371659.304676,556951,0.0
1708371665.811403,557684,0.0
1708371680.3433018,559251,0.009999999776482582
1708371690.856265,560430,0.0
1708371698.728805,561313,0.0
1708371706.4550688,562163,0.0
1708371711.2118511,562642,0.0
1708371733.778962,565194,0.0
1708371736.4371898,565500,0.0
1708371741.016263,566024,0.0
1708371741.759624,566110,0.0
1708371762.746691,568385,0.0
1708371772.0260859,569452,0.0
1708371776.423883,569970,0.0
1708371779.1262221,570282,0.0
1708371788.37411,571354,0.0
1708371810.56531,573735,0.0
1708371822.368064,575018,0.0
1708371831.797887,576024,0.0
1708371833.037195,576148,0.0
1708371834.768113,576333,0.0
1708371856.412274,578638,0.0
1708371866.7930481,579796,0.0
1708371871.01323,580283,0.0
1708371877.4456608,581019,0.0
1708371898.0692859,583237,0.0
1708371899.726261,583415,0.0
1708371914.8768718,585061,0.0
1708371916.622943,585237,0.0
1708371919.951264,585586,0.0
1708371920.199048,585614,0.0
1708371956.192048,589525,0.0
1708371959.611833,589895,0.0
1708371962.815242,590246,0.0
1708371963.1783261,590286,0.0
1708371982.688622,592338,0.0
1708371992.407445,593385,0.0
1708371993.04998,593454,0.0
