Wall time,Step,Value
1708543961.665979,922,0.0
1708544102.68991,16234,0.0
1708544180.0334709,24975,0.0
1708544326.1405382,41742,0.009999999776482582
1708544345.759532,44015,0.019999999552965164
1708544362.080319,45885,0.019999999552965164
1708544454.562281,56250,0.0
1708544477.0739698,58640,0.0
1708544685.806816,81836,0.019999999552965164
1708544747.0703301,88807,0.0
1708545072.332936,123799,0.0
1708545174.537584,135307,0.019999999552965164
1708545230.015274,141580,0.009999999776482582
1708545440.0135198,165401,0.0
1708545565.351604,179487,0.0
1708545697.272937,194504,0.009999999776482582
1708545718.24056,196893,0.009999999776482582
1708545783.4973068,204299,0.019999999552965164
1708545880.4789078,215007,0.009999999776482582
1708545928.23052,220447,0.019999999552965164
1708545949.7412632,222886,0.009999999776482582
1708545961.208041,224188,0.009999999776482582
1708546009.008724,229577,0.009999999776482582
1708546186.827917,249714,0.019999999552965164
1708546326.996342,265362,0.0
1708546387.96608,272306,0.0
1708546431.5035782,276958,0.009999999776482582
1708546593.92158,294553,0.009999999776482582
1708546644.056961,300224,0.05000000074505806
1708546683.625349,304724,0.05999999865889549
1708546740.828146,311055,0.029999999329447746
1708546775.022316,314872,0.019999999552965164
1708546789.550879,316509,0.009999999776482582
1708546962.4439502,335808,0.0
1708547098.0369148,350263,0.009999999776482582
1708547114.767221,351961,0.019999999552965164
1708547192.5251331,360080,0.029999999329447746
1708547323.2959712,374006,0.009999999776482582
1708547412.973824,384150,0.019999999552965164
1708547485.807918,392406,0.019999999552965164
1708547636.326916,409429,0.009999999776482582
1708547669.260842,413146,0.009999999776482582
1708548108.970158,462098,0.009999999776482582
1708548117.27684,462953,0.009999999776482582
1708548247.5971851,476786,0.019999999552965164
1708548271.003631,479353,0.019999999552965164
1708548288.836863,481290,0.029999999329447746
1708548394.440574,493332,0.009999999776482582
1708548422.6857018,496561,0.009999999776482582
1708548425.8963351,496920,0.009999999776482582
1708548497.0983849,505024,0.03999999910593033
1708548589.143143,515406,0.009999999776482582
1708548600.322473,516664,0.019999999552965164
1708548715.145387,529494,0.019999999552965164
1708548727.710973,530897,0.019999999552965164
1708548801.1900642,539100,0.0
1708548831.6674361,542515,0.0
1708548948.2471921,555581,0.03999999910593033
1708548983.052379,559458,0.029999999329447746
1708549030.83377,564797,0.009999999776482582
1708549062.31108,568316,0.019999999552965164
1708549070.9365828,569276,0.009999999776482582
1708549094.2955399,571897,0.03999999910593033
1708549105.8759098,573194,0.029999999329447746
1708549184.324485,581947,0.009999999776482582
1708549291.307445,593860,0.009999999776482582
1708549306.793956,595597,0.009999999776482582
1708549377.222341,603460,0.019999999552965164
1708549419.171631,608154,0.019999999552965164
1708549421.7911758,608444,0.019999999552965164
1708549430.009744,609354,0.009999999776482582
1708549445.2228549,611048,0.0
1708549459.6895812,612675,0.019999999552965164
1708549516.0964942,618961,0.029999999329447746
1708549561.011643,623987,0.05999999865889549
1708549625.913985,631232,0.019999999552965164
1708549655.045345,634478,0.029999999329447746
1708549790.669835,649546,0.029999999329447746
1708549813.508797,652084,0.019999999552965164
1708549830.959369,654020,0.009999999776482582
1708549833.929127,654346,0.009999999776482582
1708549867.153184,658039,0.019999999552965164
1708549909.900906,662787,0.019999999552965164
1708549929.3554618,664967,0.029999999329447746
1708549949.1167822,667164,0.019999999552965164
1708549977.031554,670307,0.009999999776482582
1708549995.541522,672372,0.009999999776482582
1708550037.602058,677050,0.05000000074505806
