Wall time,Step,Value
1708880424.080556,100000,0.0
1708881893.812458,200000,0.003000000026077032
1708883343.106844,300000,0.007000000216066837
1708884781.642421,400000,0.004000000189989805
1708886214.761077,500000,0.006000000052154064
1708887655.475898,600000,0.017999999225139618
1708889095.621845,700000,0.02800000086426735
1708890539.926644,800000,0.05999999865889549
1708891991.260302,900000,0.0989999994635582
1708893443.4675279,1000000,0.1899999976158142
1708898970.4733791,1100000,0.27900001406669617
1708900420.78253,1200000,0.4449999928474426
1708901871.971672,1300000,0.5220000147819519
1708903323.201167,1400000,0.6480000019073486
1708904769.1903841,1500000,0.7770000100135803
1708906224.487092,1600000,0.8489999771118164
1708907672.715838,1700000,0.9020000100135803
1708909120.2667031,1800000,0.9399999976158142
1708910593.624823,1900000,0.9359999895095825
1708912049.392719,2000000,0.9750000238418579
1708913506.346679,2100000,0.9509999752044678
1708914962.003445,2200000,0.9549999833106995
1708916411.3920152,2300000,0.9449999928474426
1708917853.013031,2400000,0.9729999899864197
1708919297.296942,2500000,0.9610000252723694
1708919459.649533,2510000,0.9760000109672546
1708919623.269944,2520000,0.972000002861023
1708919784.137276,2530000,0.9679999947547913
1708919944.470699,2540000,0.9670000076293945
1708920103.897883,2550000,0.9629999995231628
1708920263.6103559,2560000,0.9800000190734863
1708920423.8411741,2570000,0.9670000076293945
1708920584.8245609,2580000,0.9750000238418579
1708920745.8113978,2590000,0.9729999899864197
1708920902.516672,2600000,0.9750000238418579
1708921059.057316,2610000,0.9670000076293945
1708921216.1533482,2620000,0.9819999933242798
1708921373.1350431,2630000,0.9739999771118164
1708921530.65068,2640000,0.9739999771118164
1708921687.063563,2650000,0.972000002861023
1708921845.3639581,2660000,0.9800000190734863
1708922002.857313,2670000,0.9739999771118164
1708922161.561261,2680000,0.9739999771118164
1708922319.272178,2690000,0.9769999980926514
1708922477.321538,2700000,0.968999981880188
1708922635.726912,2710000,0.9710000157356262
1708922794.658133,2720000,0.9800000190734863
1708922955.182085,2730000,0.9729999899864197
1708923114.961874,2740000,0.9729999899864197
1708923275.619453,2750000,0.9589999914169312
1708923433.8783512,2760000,0.9620000123977661
1708923593.0682151,2770000,0.9779999852180481
1708923750.757712,2780000,0.9629999995231628
1708923908.834477,2790000,0.9789999723434448
1708924069.8539488,2800000,0.9430000185966492
1708924229.310372,2810000,0.9760000109672546
1708924387.714029,2820000,0.9520000219345093
1708924545.114288,2830000,0.9750000238418579
1708924701.101403,2840000,0.9789999723434448
1708924858.8531342,2850000,0.9769999980926514
1708925016.5838752,2860000,0.9649999737739563
1708925172.687131,2870000,0.9739999771118164
1708925329.166891,2880000,0.972000002861023
1708925485.306166,2890000,0.9869999885559082
1708925643.6661298,2900000,0.9549999833106995
1708925800.747803,2910000,0.972000002861023
1708925956.889332,2920000,0.972000002861023
1708926113.253547,2930000,0.9700000286102295
1708926268.880851,2940000,0.9589999914169312
1708926426.098539,2950000,0.9629999995231628
1708926583.236696,2960000,0.9639999866485596
1708926740.084688,2970000,0.9810000061988831
1708926896.314486,2980000,0.9829999804496765
1708927054.276957,2990000,0.9649999737739563
1708927213.0443058,3000000,0.9729999899864197
1708927372.360194,3010000,0.9739999771118164
1708927529.9622452,3020000,0.9769999980926514
1708927686.5156438,3030000,0.968999981880188
1708927844.092542,3040000,0.9769999980926514
1708928002.0942578,3050000,0.9789999723434448
1708928159.397227,3060000,0.9769999980926514
1708928315.9586308,3070000,0.9800000190734863
1708928473.1283321,3080000,0.9750000238418579
1708928630.8977962,3090000,0.9679999947547913
1708928788.721069,3100000,0.9739999771118164
1708928945.5336902,3110000,0.9660000205039978
1708929102.353013,3120000,0.9559999704360962
1708929259.7532952,3130000,0.9670000076293945
1708929417.970588,3140000,0.9800000190734863
1708929577.096742,3150000,0.9779999852180481
1708929737.168067,3160000,0.9670000076293945
1708929897.3925571,3170000,0.9679999947547913
1708930058.10632,3180000,0.9649999737739563
1708930219.2272,3190000,0.9539999961853027
1708930379.2398112,3200000,0.9760000109672546
1708930538.413593,3210000,0.9789999723434448
1708930697.0980191,3220000,0.9850000143051147
1708930856.405867,3230000,0.9789999723434448
1708931015.321686,3240000,0.984000027179718
1708931175.814527,3250000,0.9810000061988831
1708931336.287906,3260000,0.9869999885559082
1708931497.33037,3270000,0.9750000238418579
1708931658.2271209,3280000,0.9819999933242798
1708931818.361355,3290000,0.9829999804496765
1708931981.0262809,3300000,0.9639999866485596
1708932141.302958,3310000,0.9900000095367432
1708932300.926382,3320000,0.9739999771118164
1708932459.52829,3330000,0.9810000061988831
1708932617.4523578,3340000,0.9769999980926514
1708932775.619252,3350000,0.9879999756813049
1708932933.813308,3360000,0.9599999785423279
1708933090.8956192,3370000,0.9570000171661377
1708933250.512362,3380000,0.9430000185966492
1708933407.737767,3390000,0.968999981880188
1708933564.304723,3400000,0.9710000157356262
1708933721.552006,3410000,0.984000027179718
1708933878.639227,3420000,0.972000002861023
1708934035.1089852,3430000,0.9559999704360962
1708934190.958286,3440000,0.984000027179718
1708934347.389285,3450000,0.9860000014305115
1708934503.9142349,3460000,0.9879999756813049
1708934661.882041,3470000,0.9760000109672546
1708934819.71976,3480000,0.9819999933242798
1708934976.709291,3490000,0.9800000190734863
1708935134.132979,3500000,0.9760000109672546
1708935292.269175,3510000,0.9769999980926514
1708935450.516334,3520000,0.9620000123977661
1708935608.551038,3530000,0.9800000190734863
1708935765.216203,3540000,0.9670000076293945
1708935922.660256,3550000,0.9819999933242798
1708936081.252265,3560000,0.9900000095367432
1708936244.1749902,3570000,0.9660000205039978
1708936406.293799,3580000,0.9769999980926514
1708936569.9484742,3590000,0.9729999899864197
1708936731.276953,3600000,0.9800000190734863
1708936890.89759,3610000,0.9829999804496765
1708937051.3076532,3620000,0.9829999804496765
1708937212.739968,3630000,0.9789999723434448
1708937374.7595148,3640000,0.9769999980926514
1708937535.899509,3650000,0.9879999756813049
