Wall time,Step,Value
1708463650.777347,1380,0.01666666753590107
1708463856.695501,20078,0.0
1708463950.426495,28739,0.0
1708464162.693025,48371,0.009999999776482582
1708464188.6709938,50757,0.009999999776482582
1708464211.636908,52867,0.0
1708464342.409278,64946,0.0
1708464387.982391,69147,0.0
1708464613.404907,89859,0.0
1708464646.416992,92883,0.0
1708464899.208916,116101,0.0
1708464986.724204,124069,0.0
1708465037.4303281,128629,0.0
1708465259.778681,149013,0.0
1708465353.706802,157625,0.019999999552965164
1708465430.499866,164673,0.009999999776482582
1708465469.751314,168280,0.009999999776482582
1708465502.839488,171311,0.0
1708465584.598615,178821,0.009999999776482582
1708465660.196556,185762,0.0
1708465695.211564,188972,0.0
1708465723.8113432,191584,0.0
1708465728.979692,192060,0.0
1708465771.1685429,195936,0.009999999776482582
1708465828.579421,201207,0.0
1708465898.7752042,207524,0.0
1708465933.2134578,210681,0.0
1708465985.1632278,215409,0.0
1708466028.18694,219351,0.0
1708466060.7161758,222326,0.0
1708466170.3458931,232389,0.0
1708466205.553362,235608,0.0
1708466232.130274,238036,0.0
1708466265.292332,241067,0.0
1708466290.639673,243394,0.0
1708466304.061888,244625,0.0
1708466460.944715,259027,0.0
1708466500.701855,262670,0.009999999776482582
1708466535.857389,265888,0.009999999776482582
1708466570.5549061,269065,0.0
1708466582.5534332,270170,0.0
1708466634.189413,274941,0.0
1708466708.805593,281802,0.0
1708466800.179219,290224,0.0
1708466855.6357179,295291,0.0
1708466988.590553,307470,0.009999999776482582
1708467020.4314291,310373,0.009999999776482582
1708467104.628062,318061,0.0
1708467382.030602,343667,0.009999999776482582
1708467398.214853,345167,0.0
1708467549.711953,359033,0.019999999552965164
1708467559.635663,359935,0.019999999552965164
1708467569.1139772,360801,0.029999999329447746
1708467586.87671,362413,0.019999999552965164
1708467724.925672,375017,0.0
1708467765.5079439,378753,0.009999999776482582
1708467779.535632,380039,0.009999999776482582
1708467878.786784,389141,0.009999999776482582
1708468017.510543,401779,0.029999999329447746
1708468036.919206,403557,0.03999999910593033
1708468254.483404,423353,0.019999999552965164
1708468282.20069,425873,0.019999999552965164
1708468385.0141299,435275,0.03999999910593033
1708468443.4916239,440599,0.05000000074505806
1708468456.121454,441744,0.05999999865889549
1708468486.372121,444500,0.07000000029802322
1708468555.574568,450809,0.07000000029802322
1708468626.075118,457257,0.03999999910593033
1708468729.4100301,466688,0.019999999552965164
1708468790.262985,472233,0.009999999776482582
1708468849.218583,477599,0.009999999776482582
1708468883.4680378,480707,0.0
1708468931.069002,485039,0.019999999552965164
1708468944.7969081,486290,0.019999999552965164
1708468991.815373,490574,0.029999999329447746
1708468996.777219,491019,0.03999999910593033
1708469068.450402,497548,0.05999999865889549
1708469145.872115,504594,0.0
1708469279.441153,516753,0.03999999910593033
