Wall time,Step,Value
1708440113.178106,10412,0.0
1708440297.584645,30980,0.0
1708440319.794723,33497,0.0
1708440400.708304,42558,0.0
1708440536.150861,57561,0.0
1708440558.766576,60099,0.0
1708440747.780758,81421,0.0
1708441311.506036,141433,0.0
1708441339.383858,144448,0.0
1708441424.707911,153883,0.009999999776482582
1708442057.200608,221308,0.009999999776482582
1708442111.1246028,227065,0.009999999776482582
1708442279.8502688,244979,0.029999999329447746
1708442317.8457448,249093,0.019999999552965164
1708442369.835804,254669,0.0
1708442416.95451,259294,0.0
1708442649.011604,284247,0.009999999776482582
1708442661.035027,285586,0.009999999776482582
1708442701.844064,290054,0.009999999776482582
1708442913.949284,313152,0.009999999776482582
1708443074.735206,330496,0.029999999329447746
1708443436.4616861,369299,0.019999999552965164
1708443441.2510998,369782,0.019999999552965164
1708443592.856242,386533,0.019999999552965164
1708443609.811147,388423,0.019999999552965164
1708443690.221235,397766,0.009999999776482582
1708443706.4320672,399673,0.019999999552965164
1708443712.3443682,400320,0.029999999329447746
1708443758.7634869,405711,0.009999999776482582
1708444070.4340951,442004,0.0
1708444184.032948,455276,0.019999999552965164
1708444238.481788,461497,0.009999999776482582
1708444278.2999349,466157,0.019999999552965164
1708444285.833921,467036,0.019999999552965164
1708444434.6567302,484230,0.019999999552965164
1708444489.3229089,490566,0.019999999552965164
1708444524.706879,494680,0.029999999329447746
1708444530.6060648,495365,0.03999999910593033
1708444542.2270122,496726,0.029999999329447746
1708444548.5851572,497465,0.07000000029802322
1708444598.086412,503139,0.029999999329447746
1708444645.516661,508598,0.009999999776482582
1708444841.572649,531486,0.03999999910593033
1708444877.4208279,535632,0.05999999865889549
1708444903.073323,538606,0.05999999865889549
1708444993.4361012,549101,0.009999999776482582
1708445008.795712,550920,0.029999999329447746
1708445045.083529,555182,0.05999999865889549
1708445063.766092,557384,0.05999999865889549
1708445073.239664,558504,0.029999999329447746
1708445142.256118,566657,0.019999999552965164
1708445148.78752,567421,0.03999999910593033
1708445171.161984,570049,0.029999999329447746
1708445179.7938292,571063,0.019999999552965164
1708445215.769131,575294,0.019999999552965164
1708445243.901876,578489,0.05000000074505806
1708445247.192032,578864,0.05000000074505806
1708445355.881197,591497,0.05999999865889549
1708445656.905445,626516,0.03999999910593033
1708445661.6238132,627059,0.03999999910593033
1708445781.066891,640920,0.07999999821186066
1708445798.9827662,642922,0.09000000357627869
1708445859.5855172,649727,0.03999999910593033
1708445894.222017,653723,0.05000000074505806
1708445896.8540359,654026,0.05999999865889549
1708445920.0324821,656715,0.029999999329447746
1708445921.842713,656917,0.029999999329447746
1708445934.706563,658399,0.009999999776482582
1708446001.449666,666091,0.05000000074505806
1708446019.543726,668170,0.05999999865889549
1708446050.830058,671772,0.10999999940395355
1708446228.984189,692286,0.07000000029802322
1708446240.8153589,693655,0.05999999865889549
1708446258.561435,695699,0.029999999329447746
1708446284.821675,698738,0.05000000074505806
1708446298.929429,700358,0.07000000029802322
1708446329.116333,703839,0.05000000074505806
1708446351.1899772,706402,0.09000000357627869
1708446368.134249,708352,0.10999999940395355
1708446542.258888,727790,0.10999999940395355
1708446555.838948,729350,0.10000000149011612
1708446558.593835,729658,0.10000000149011612
1708446626.8340962,737251,0.07999999821186066
1708446674.778764,742641,0.05000000074505806
1708446709.685089,746637,0.10999999940395355
1708446830.748867,760411,0.05000000074505806
1708446899.731439,768062,0.09000000357627869
1708446967.926868,775513,0.15000000596046448
1708446984.624384,777399,0.15000000596046448
1708447001.898632,779344,0.10999999940395355
1708447069.646521,786666,0.14000000059604645
1708447077.9713678,787609,0.10999999940395355
1708447105.797111,790785,0.10000000149011612
1708447112.7735639,791580,0.15000000596046448
1708447120.327896,792446,0.14000000059604645
1708447122.818161,792728,0.12999999523162842
1708447289.81898,812037,0.05999999865889549
1708447312.044019,814604,0.12999999523162842
1708447314.702456,814904,0.12999999523162842
1708447381.850293,822543,0.10999999940395355
1708447415.3612108,826394,0.15000000596046448
1708447442.437469,829500,0.09000000357627869
1708447543.7576199,841324,0.14000000059604645
1708447569.989441,844371,0.10000000149011612
1708447598.492856,847708,0.15000000596046448
1708447621.7142751,850452,0.09000000357627869
1708447707.255046,860290,0.17000000178813934
1708447718.243221,861550,0.14000000059604645
1708447792.60919,870124,0.14000000059604645
1708447838.435437,875412,0.11999999731779099
1708447840.9545112,875702,0.10999999940395355
1708447884.919272,880783,0.12999999523162842
1708447893.917161,881819,0.11999999731779099
1708447942.356383,887354,0.07999999821186066
1708448062.735769,901364,0.12999999523162842
1708448089.286575,904439,0.15000000596046448
1708448143.6934772,910770,0.12999999523162842
1708448174.708398,914356,0.14000000059604645
1708448209.572552,918444,0.11999999731779099
1708448225.21914,920265,0.07000000029802322
1708448229.723715,920791,0.09000000357627869
1708448238.308034,921732,0.09000000357627869
1708448256.3126059,923829,0.15000000596046448
1708448285.600899,927250,0.1599999964237213
1708448323.149107,931642,0.1899999976158142
1708448327.873235,932193,0.1599999964237213
1708448334.902681,933006,0.1599999964237213
1708448355.420635,935381,0.2800000011920929
1708448357.371049,935604,0.27000001072883606
1708448419.253611,942828,0.10999999940395355
1708448442.926027,945549,0.23999999463558197
1708448460.80833,947609,0.30000001192092896
1708448480.880707,949914,0.2800000011920929
1708448507.56495,952988,0.1899999976158142
1708448526.332524,955153,0.25
1708448586.922545,962056,0.2800000011920929
1708448624.493113,966366,0.20000000298023224
1708448643.159384,968550,0.17000000178813934
1708448669.5615418,971573,0.15000000596046448
1708448703.44031,975443,0.28999999165534973
1708448718.3632698,977172,0.25
1708448731.5557,978681,0.1599999964237213
1708448736.4907892,979244,0.12999999523162842
1708448845.9536629,991687,0.23000000417232513
1708448896.5112169,997465,0.1599999964237213
1708448924.769683,1000705,0.27000001072883606
1708448931.8597891,1001511,0.23999999463558197
1708448994.960059,1008742,0.15000000596046448
1708449038.7647738,1013746,0.23999999463558197
1708449047.947793,1014805,0.25
1708449092.7887301,1019886,0.27000001072883606
1708449107.027052,1021526,0.27000001072883606
1708449123.439669,1023392,0.27000001072883606
1708449166.924618,1028281,0.25
1708449181.846874,1029990,0.2199999988079071
1708449235.832268,1036161,0.36000001430511475
1708449271.088635,1040190,0.2199999988079071
1708449282.505653,1041505,0.1899999976158142
1708449284.826028,1041768,0.1899999976158142
1708449305.212074,1044102,0.20999999344348907
1708449319.726123,1045727,0.3199999928474426
1708449342.597057,1048357,0.33000001311302185
1708449382.794828,1052938,0.27000001072883606
1708449474.786839,1063378,0.30000001192092896
1708449484.504385,1064487,0.3799999952316284
1708449500.8974679,1066349,0.23000000417232513
1708449528.224812,1069449,0.18000000715255737
1708449593.5088482,1076911,0.23999999463558197
1708449603.314995,1078032,0.25
1708449625.216208,1080526,0.3499999940395355
1708449643.7536309,1082645,0.28999999165534973
1708449655.1710248,1083951,0.33000001311302185
1708449706.253758,1089777,0.25999999046325684
1708449721.083356,1091476,0.33000001311302185
1708449724.120065,1091823,0.3199999928474426
1708449728.02069,1092246,0.3199999928474426
1708449741.1039622,1093707,0.30000001192092896
1708449771.856811,1097196,0.25
1708449779.640346,1098089,0.3199999928474426
1708449793.35435,1099649,0.3100000023841858
1708449838.09646,1104689,0.2800000011920929
1708449862.913238,1107528,0.3199999928474426
1708449875.778878,1108994,0.2800000011920929
1708449891.305213,1110773,0.33000001311302185
1708449904.559525,1112305,0.30000001192092896
1708449929.42353,1115139,0.33000001311302185
1708449996.7564511,1122831,0.36000001430511475
1708450015.80192,1125000,0.4000000059604645
1708450114.6314611,1136240,0.36000001430511475
1708450117.5837922,1136583,0.3400000035762787
1708450129.361347,1137940,0.3700000047683716
1708450240.135508,1150596,0.36000001430511475
1708450262.017866,1153102,0.4000000059604645
1708450281.4238489,1155307,0.25
1708450285.723328,1155794,0.27000001072883606
1708450297.761156,1157169,0.25999999046325684
1708450357.759692,1163956,0.41999998688697815
1708450359.6682959,1164174,0.41999998688697815
1708450384.6948428,1167018,0.4000000059604645
1708450389.569379,1167575,0.4000000059604645
1708450401.9217641,1168976,0.4699999988079071
1708450433.533283,1172578,0.4099999964237213
1708450449.209602,1174365,0.41999998688697815
1708450471.582009,1176903,0.46000000834465027
1708450507.4700081,1180979,0.3799999952316284
