id,success,corridor_width,trajectory_efficiency,init_distance
0,False,9.068098855413293,,5.0
1,True,7.006555171854708,1.000099263749134,5.0
2,True,8.8981228856268,1.0837136493413717,5.0
3,False,6.349254421694786,0.9999999891316105,5.0
4,False,6.939734832182038,,5.0
5,False,8.79317775629796,,5.0
6,True,7.822734924205742,1.0000229310559592,5.0
7,True,5.917116619733817,1.006614374875553,5.0
8,True,12.27715783814864,3.02421108484007,5.0
9,True,9.337905704023814,1.0107944798829105,5.0
10,True,6.991599651772094,2.0497352012683745,5.0
11,True,8.806760121065599,1.3274504676737864,5.0
12,True,9.60796275790911,1.1588592311495243,5.0
13,True,9.234057115482575,1.1593565982483407,5.0
14,True,11.92134404042415,2.89774885685914,5.0
15,True,12.704867777448607,2.4417913005021235,5.0
16,True,8.916046090438613,1.2061060779457142,5.0
17,True,7.605396186106025,1.1075607280232598,5.0
18,True,8.891757239582946,1.7366544955416914,5.0
19,True,9.594577643306508,1.1101432094368933,5.0
20,True,8.105689772222169,1.2306506806082012,5.0
21,True,6.164190162629335,1.0206632909734332,5.0
22,True,9.21921625513015,1.2740569043916192,5.0
23,True,9.185865133263931,1.1688290853040557,5.0
24,True,9.13455185982384,1.136970636396823,5.0
25,True,5.816961185875721,1.0011407330800601,5.0
26,True,8.480023328880185,1.1676949367978116,5.0
27,True,8.752801888246903,1.2510413264953744,5.0
28,True,7.667066823020287,1.2365276485325807,5.0
29,True,7.952445738606207,1.1697850153063425,5.0
30,True,10.441092828846504,1.385481586119308,5.0
31,True,9.524868609171858,1.220978353899305,5.0
32,True,8.840383119419272,1.7190259485108528,5.0
33,True,8.688309994231654,1.1187478812549994,5.0
34,True,9.326605985446877,1.1859890490042584,5.0
35,True,8.352447704782389,1.2732909622249702,5.0
36,True,9.14599322740769,1.0288330097676557,5.0
37,True,9.11749754663324,2.019018179570006,5.0
38,True,9.037039900317952,1.1957989184116762,5.0
39,True,9.621291508531046,1.1090275923122181,5.0
40,True,11.914843998816965,1.9237502329630285,5.0
41,True,6.8282782542581755,1.1930800322999757,5.0
42,True,5.595970555423537,1.0247043053806555,5.0
43,True,9.25472164750172,1.2035420243324537,5.0
44,True,12.245124565572818,2.599900187800113,5.0
45,True,8.331693807331947,1.0927449998959227,5.0
46,True,9.104369521510979,2.3528701570601642,5.0
47,True,10.498559674459985,2.5029684170389928,5.0
48,False,9.531943562345191,0.9999999493673933,5.0
49,True,7.820600789852897,1.0002961285195116,5.0
50,True,11.639589863046657,1.849002481150361,5.0
51,True,9.117914772819859,1.0003800204297983,5.0
52,True,6.274044907674034,1.025722862715755,5.0
53,True,9.359892081885482,1.0116573838778757,5.0
54,True,7.205311620787401,1.001208075954341,5.0
55,True,7.82792325183982,1.2616821991823128,5.0
56,True,8.224550022704534,1.1114742921593512,5.0
57,True,10.689101297647971,1.9546205087624333,5.0
58,True,9.667076617960314,1.3184883204773274,5.0
59,False,7.163930774282198,1.023208865346229,5.0
60,True,6.832776740472764,1.0006038519716407,5.0
61,False,8.114895368257471,1.0,5.0
62,True,7.315476389594551,1.0057256230883003,5.0
63,True,8.522870197247071,1.2777883095997546,5.0
64,True,6.498834279323637,1.0407525409304155,5.0
65,True,8.279111825580541,1.0018050138980683,5.0
66,True,7.3099148312659965,1.1491031198986177,5.0
67,True,9.678950919978856,1.6562489987102882,5.0
68,True,8.024645762356158,1.2602090158347077,5.0
69,True,7.58553955360016,1.011712686778976,5.0
70,True,12.367195741954376,3.4598131098738936,5.0
71,True,12.527735197087532,1.9512927828187872,5.0
72,True,8.162360010963823,1.2344151292776078,5.0
73,True,13.991876011211446,6.713087117552275,5.0
74,True,8.163631825165867,1.229741051347038,5.0
75,True,8.935233072245952,1.449853309285467,5.0
76,True,9.6962807197036,1.186407509968156,5.0
77,True,8.427063633096106,1.1594615864862832,5.0
78,True,9.572550719375794,1.8983910763571918,5.0
79,True,9.53619625533272,1.27189444183346,5.0
80,True,9.509391237435596,1.0784061252126753,5.0
81,True,8.680242763063507,1.122840816868792,5.0
82,True,6.1181383285363165,1.112576277049317,5.0
83,True,8.059853693554292,1.036626424453571,5.0
84,True,7.418279738096681,1.014972140497847,5.0
85,True,6.800123583947425,1.0309083300525896,5.0
86,True,7.4061934852544695,2.842143381636073,5.0
87,True,9.170982779322975,2.6488856877341016,5.0
88,True,8.206459958876414,1.034851864334624,5.0
89,True,9.591846613209054,1.1947896868557575,5.0
90,True,9.121910144736477,1.4335668019888321,5.0
91,True,9.410794182668178,1.2498685676413475,5.0
92,True,7.590728962262801,1.1958061916859661,5.0
93,True,8.010379118078708,1.0181824604463596,5.0
94,True,9.10266019632113,1.0015257216617324,5.0
95,True,8.634774119346693,1.1379068919307644,5.0
96,True,9.077125941791822,1.1394867721532913,5.0
97,True,8.392991841973856,1.1965065955236562,5.0
98,True,9.977428022892814,1.0070851893686459,5.0
99,True,8.037075441453673,1.1369477106893107,5.0
100,True,11.504670924323959,1.6767711270966792,5.0
101,True,9.315809540753415,1.1607967150862577,5.0
102,True,9.68601013300722,1.2047516914267495,5.0
103,True,9.057004580005014,1.55528087972768,5.0
104,True,8.512777945094845,1.1683461007432348,5.0
105,True,11.759208544983267,3.1658453586155444,5.0
106,True,10.731332174245702,3.462923294398068,5.0
107,True,9.177188331127088,1.105065202143034,5.0
108,True,9.362388201915097,1.021399780066077,5.0
109,True,7.997831340779249,1.4756182293411255,5.0
110,True,6.976518107054553,1.1800036288555276,5.0
111,True,5.479995145877966,1.171692224637878,5.0
112,True,10.366644331559009,2.118122344722329,5.0
113,False,8.512003188260655,0.9999999853689341,5.0
114,True,7.9617425803830315,1.0010304932531724,5.0
115,True,7.9376172417770245,1.0267865339880677,5.0
116,True,7.122256653541753,1.5378925555617018,5.0
117,True,9.126679863047187,1.0066908184181866,5.0
118,True,7.191647884935571,1.2434441038841002,5.0
119,True,5.895580864601961,1.038281995175432,5.0
120,True,8.733073190236532,1.0333704499523908,5.0
121,True,8.363480882925554,1.2594579414827787,5.0
122,True,6.520170560673151,1.1213610650462178,5.0
