id,success,corridor_width,trajectory_efficiency,init_distance
0,True,5.185059448535855,1.0472404949738308,5.0
1,True,7.202392488799541,1.4374510914080252,5.0
2,True,10.937837373630463,2.4021206922131584,5.0
3,True,6.831259451930002,1.219424050614273,5.0
4,True,7.991773766552099,1.189401211092722,5.0
5,True,6.450299327367975,1.0206528827284929,5.0
6,True,9.792528292589513,2.4476654127767863,5.0
7,True,6.192269116480273,1.3193520774313925,5.0
8,True,8.87753279375467,2.3505112429654944,5.0
9,True,7.316190046412767,1.6550680040619277,5.0
10,True,9.680417468523956,1.991383503775184,5.0
11,True,6.196123236217638,1.2970260281661476,5.0
12,True,10.683529437458764,2.6935791788235783,5.0
13,True,7.283691051945857,1.0004531973676973,5.0
14,True,6.250347487234897,1.3058448159164082,5.0
15,True,7.001783402981719,1.301526084585018,5.0
16,True,5.8014744675560195,1.480042222289573,5.0
17,True,7.656135650644137,1.0008020481988313,5.0
18,True,18.0626862708849,6.022781617524631,5.0
19,True,6.761838440767133,1.1844272173591373,5.0
20,True,6.210798155912572,1.0354708880536727,5.0
21,True,8.79377030225587,2.2551814876250695,5.0
22,True,6.408729587274869,1.005500391084988,5.0
23,True,6.214461100483233,1.0304812996512882,5.0
24,True,9.25578101027363,2.1681905864734983,5.0
25,True,5.596619153684879,1.13857982102824,5.0
26,True,6.008109784827584,1.0752276823025169,5.0
27,True,5.468587815173504,1.0544489701448483,5.0
28,True,6.365127877219523,1.285103134428802,5.0
29,True,6.801318404992913,1.1228146109681167,5.0
30,True,6.708631207004416,1.0159923599532308,5.0
31,True,5.326671335992483,1.4089320009574902,5.0
32,True,6.560103831159307,1.3833843385324132,5.0
33,True,7.978056190348524,1.60009873564814,5.0
34,True,6.317263969111753,1.0036077542808657,5.0
35,True,13.77291676082468,4.603276737169488,5.0
36,True,6.43980779638624,1.254310516088405,5.0
37,True,7.067927264629807,1.3363566724028224,5.0
38,True,9.35884825951222,2.838079273631437,5.0
39,True,6.662498379671169,1.3525205807547727,5.0
40,True,9.392849880180439,1.919281817760576,5.0
41,True,7.0984297989722105,1.0046391719251246,5.0
42,True,5.370012321041392,1.0135296826253068,5.0
43,True,7.646737428925798,1.4015861779194183,5.0
44,True,6.970768614718691,1.383294719699284,5.0
45,True,7.217295612235466,1.0222441207745485,5.0
46,True,7.497847250328291,1.154214306258122,5.0
47,True,5.783825746542243,1.3065519866090638,5.0
48,True,11.036712338513023,2.5773689268751987,5.0
49,True,6.924924380099855,1.0627412193798769,5.0
50,True,6.617958006417042,1.3376409194856076,5.0
51,True,6.262811697922364,1.1817776161181073,5.0
52,True,6.890065866143724,1.6034592947509023,5.0
53,True,6.333842700764318,1.2020730724996112,5.0
54,True,6.507984205101093,1.2447253833219885,5.0
55,True,6.620966706816366,1.1002841768155667,5.0
56,True,5.413207976617969,1.2352109836561898,5.0
57,True,7.2614609852966945,1.36161155131054,5.0
58,True,6.374834077619383,1.2191654658585838,5.0
59,True,6.206095468520653,1.131726559823675,5.0
60,True,6.125452737084296,1.2912115190491757,5.0
61,True,6.308963231297925,1.3575457475055557,5.0
62,True,5.9243766883644255,1.2519325364395135,5.0
63,True,8.19162593108922,1.335076870202523,5.0
64,True,5.938207613921803,1.263788343171287,5.0
65,True,6.132018921431154,1.0528111589003695,5.0
66,True,7.153505148072321,1.152578398418902,5.0
67,True,7.5760118328711545,1.8158449095669207,5.0
68,True,5.817572201938129,1.0258158358585288,5.0
69,True,8.966520580927636,2.584556449881284,5.0
70,True,6.203432297974157,1.0227618572704444,5.0
71,True,4.597746741902665,1.3669775804526978,5.0
72,True,7.632891598431888,1.2735779566939718,5.0
73,True,5.722438294223055,1.1237171298389592,5.0
74,True,6.152393583525669,1.0739510814646211,5.0
75,True,6.64691474966798,1.0017759294489468,5.0
76,True,8.534146789549997,1.5995727064909404,5.0
77,True,8.982408949448796,1.653916911600856,5.0
78,True,6.096183122835407,1.1682694061527057,5.0
79,True,6.073376731636184,1.1691358611176217,5.0
80,True,10.389751615221694,3.0163119768901003,5.0
81,True,7.372723374502675,1.0200341956356083,5.0
82,True,7.633408627270546,1.2339926408999766,5.0
83,True,6.004882624620604,1.0549598377018818,5.0
84,True,5.486994499130107,1.0954594635800559,5.0
85,True,10.637638629082982,2.3007523551291116,5.0
86,True,6.361849786690437,1.1656329052258922,5.0
87,True,6.479654292437954,1.2007247202658409,5.0
88,True,6.9600054381706284,1.0281994894029765,5.0
89,True,6.365406652836827,1.2394797410347074,5.0
90,True,7.038101097906474,1.4266484347807382,5.0
91,True,5.693429702336699,1.2821903229486393,5.0
92,True,19.357440222611988,6.0832695825204155,5.0
93,True,8.655358021494248,1.6693486837212956,5.0
94,True,6.852820388618964,1.1257338863961532,5.0
95,True,10.565570807808584,2.4216076641996747,5.0
96,True,4.608334205650849,1.0053913067473177,5.0
97,True,6.718952955979296,1.502167632239514,5.0
98,True,7.359494026398039,1.1157865171954766,5.0
99,True,7.045635851715209,1.1166421205368013,5.0
100,True,9.265438070139133,2.6556537585225612,5.0
101,True,7.0369534727062275,1.1446167499746451,5.0
102,True,5.267789699303194,1.3458550915122838,5.0
103,True,6.540501216355695,1.040598433781752,5.0
104,True,9.341305895691296,1.787431822408105,5.0
105,True,9.415127744261554,2.4522610977348087,5.0
106,True,7.964835553175471,2.268054076059147,5.0
107,True,6.0763069850592135,1.136766644880201,5.0
108,True,7.318174553697482,1.510634735722635,5.0
109,True,7.387816322802974,1.2237023260025404,5.0
110,True,6.550164781372003,1.1640270780247244,5.0
111,True,7.033161349847395,1.138233820379381,5.0
112,True,4.872034430007477,1.1792780037763593,5.0
113,True,10.741229696092281,2.9774131801759367,5.0
114,True,7.0027066300961645,1.2276480377593457,5.0
115,True,5.876501814702576,1.1006469827196814,5.0
116,True,9.92736636989614,2.0643338940551876,5.0
117,True,5.806804851358175,1.026183273058288,5.0
118,True,6.010579432351611,1.1968118468632793,5.0
119,True,8.111484521353852,1.658818330357474,5.0
120,True,13.012166431693654,3.263400363824889,5.0
121,True,5.090138354380262,1.0003749682188232,5.0
122,True,5.909251520571768,1.4256897516975557,5.0
123,True,7.959881100456005,1.6441867977232,5.0
124,True,6.939164420828092,1.0274512244605163,5.0
125,True,5.712216553472751,1.019042249877502,5.0
126,True,6.441759729139203,1.253979104566042,5.0
127,True,6.923294235314793,1.2415263732907227,5.0
128,True,6.4896970914095835,1.0604019536009544,5.0
129,True,6.125473505783792,1.0015421953310084,5.0
130,True,6.123376131870963,1.0863637057541282,5.0
131,True,5.95202825639153,1.109497016762282,5.0
132,True,5.5821490550908495,1.2686584055415615,5.0
133,True,12.373930492058074,3.3015870321375274,5.0
134,True,5.510090772591951,1.2595205642474956,5.0
135,True,7.097294937286382,1.1848889229417243,5.0
136,True,7.003819148099865,1.0564657888569615,5.0
137,True,6.322111127490098,1.0134558221625143,5.0
138,True,5.831480618194529,1.3005659900923197,5.0
139,True,5.98200703306893,1.2843019134816724,5.0
140,True,5.93648706291637,1.2439859098573685,5.0
141,True,6.018575961061553,1.1742577566750392,5.0
142,True,7.25134923799946,1.150064887605126,5.0
143,True,8.410497982192616,1.4461095914503055,5.0
144,True,8.752756081423463,2.297450507229393,5.0
145,True,8.137533987872713,1.043895137519686,5.0
146,True,7.813538507252902,1.4318092686195105,5.0
147,True,6.585452920533488,1.0341023383034107,5.0
148,True,9.688572248168445,1.8290596496725509,5.0
149,True,5.647208657918145,1.0544055103194736,5.0
150,True,10.069131197223442,3.5930946932305874,5.0
151,True,6.964923421850191,1.0455419036453686,5.0
152,True,10.93341628048291,2.5489564592732346,5.0
153,True,12.391544862931287,3.9053907992165886,5.0
154,True,5.66511013792578,1.0599552463626207,5.0
