id,success,corridor_width,trajectory_efficiency,init_distance
192,True,12.143181981341694,1.5185632829053417,5.0
193,True,11.046977912782669,1.1664939558226448,5.0
194,True,14.282023243348995,2.7859783233294677,5.0
195,True,10.811004491121233,1.1266968126908954,5.0
196,True,10.597528810417053,1.0624030544138268,5.0
197,True,11.561114097228264,1.104506493582907,5.0
198,True,13.398412417626242,2.6865388781313504,5.0
199,True,12.818593154137488,1.9341555129868648,5.0
200,True,12.188090956453228,1.1360942521312385,5.0
201,True,10.852338620891857,1.3766793051101003,5.0
202,True,12.171023562201007,1.2205064531726173,5.0
203,True,11.041169099661783,1.1398908526173457,5.0
204,True,11.632005333156997,2.7195910003472874,5.0
205,True,10.096233155804617,1.1031283520529445,5.0
206,True,11.003310066829883,2.0336782135151394,5.0
207,True,10.802672291049184,1.056788200165541,5.0
208,True,9.089734137343209,1.1186828477974007,5.0
209,True,9.703135871893647,1.036654029338899,5.0
210,True,12.472446764141386,1.9764209062020477,5.0
211,True,11.49218301220967,1.0674057033916433,5.0
212,True,10.938833423043087,1.00601963546705,5.0
213,True,11.311254310894784,1.880152275110326,5.0
214,True,9.74650809614411,1.1387048560271427,5.0
215,True,12.79729257942454,5.98403705995306,5.0
216,True,11.492017600442328,1.6373488962872589,5.0
217,True,16.726059645322586,19.7813655256717,5.0
218,True,11.129977430819054,2.7498376084594094,5.0
219,True,8.905873688262,1.0298938518454195,5.0
220,True,10.313119451522512,1.064837260965507,5.0
221,True,11.44628178708732,1.2286248207777077,5.0
222,True,8.882833378501719,1.007994962475287,5.0
223,True,10.0649062589001,1.0806377361675674,5.0
224,True,9.87645245275944,1.1282456625150366,5.0
225,True,9.854964656074845,1.0197454378439632,5.0
226,True,12.014785875963602,2.8170981553322223,5.0
227,True,9.328799186466494,1.3172865762317947,5.0
228,True,10.060792930558456,1.168706796224635,5.0
229,True,11.897012938701664,1.0073029897253605,5.0
230,True,13.935009318753814,2.877414931871949,5.0
231,True,11.891614450461907,1.9936805309271721,5.0
232,True,10.900279257697841,1.1854773506400202,5.0
233,True,14.107547687108665,2.7760478228523335,5.0
234,True,12.063556249970537,1.5562894440068047,5.0
235,True,13.747105927141916,3.8992306840065996,5.0
236,True,10.004102193420938,1.0722293977727444,5.0
